,x,mean,max,variance,1st quartile
2265,10.26521903,,,,
2266,9.635061527,,,,
2267,12.68430989,,,,
2268,10.75953605,,,,
2269,10.11506106,,,,
2270,14.12972358,,,,
2271,9.912420508,,,,
2272,9.808424574,,,,
2273,9.016225235,,,,
2274,9.411380923,,,,
2275,8.661320389,,,,
2276,6.706344499,,,,
2277,9.369475655,,,,
2278,8.759336758,,,,
2279,7.056812549,,,,
2280,11.65826002,,,,
2281,5.47737068,,,,
2282,7.787748101,,,,
2283,12.87707022,,,,
2284,9.798106293,,,,
2285,7.822622405,,,,
2286,12.41073951,,,,
2287,9.271709588,,,,
2288,8.53474275,,,,
2289,13.56370922,,,,
2290,12.3437953,,,,
2291,9.291138104,,,,
2292,9.942687739,,,,
2293,10.13279625,,,,
2294,11.41738475,,,,
2295,12.45363327,,,,
2296,10.3307957,,,,
2297,3.284743349,,,,
2298,10.7269529,,,,
2299,9.301706866,,,,
2300,11.81381271,,,,
2301,9.026572269,,,,
2302,8.249513116,,,,
2303,11.81360499,,,,
2304,10.18464919,,,,
2305,10.63293665,,,,
2306,10.22369738,,,,
2307,13.67416344,,,,
2308,9.581120967,,,,
2309,10.30012309,,,,
2310,9.104064793,,,,
2311,12.07930468,,,,
2312,10.23546632,,,,
2313,5.796410225,,,,
2314,9.971604843,,,,
2315,8.452466158,,,,
2316,10.11514556,,,,
2317,10.12484206,,,,
2318,9.439055174,,,,
2319,8.74329532,,,,
2320,9.548849346,,,,
2321,8.204220281,,,,
2322,12.37569413,,,,
2323,10.72356285,,,,
2324,10.74334909,,,,
2325,6.284378462,,,,
2326,11.98708065,,,,
2327,11.52423711,,,,
2328,8.497906753,,,,
2329,6.950671471,,,,
2330,11.07826045,,,,
2331,12.02748955,,,,
2332,11.78391298,,,,
2333,6.137678517,,,,
2334,10.11348364,,,,
2335,9.242408676,,,,
2336,9.145341173,,,,
2337,6.175088818,,,,
2338,9.713704886,,,,
2339,8.903255496,,,,
2340,9.179395447,,,,
2341,8.241870529,,,,
2342,10.52769356,,,,
2343,10.77005225,,,,
2344,12.57522405,,,,
2345,10.95092819,,,,
2346,9.98623453,,,,
2347,6.438707224,,,,
2348,9.251158847,,,,
2349,7.928789246,,,,
2350,8.48048549,,,,
2351,10.30680808,,,,
2352,8.630353353,,,,
2353,8.874450531,,,,
2354,11.14732549,,,,
2355,9.277491819,,,,
2356,9.285145681,,,,
2357,10.78078372,,,,
2358,5.523237563,,,,
2359,10.12854225,,,,
2360,10.76894506,,,,
2361,9.270084309,,,,
2362,6.91791977,,,,
2363,8.072514559,,,,
2364,9.074844449,,,,
2365,9.298798545,,,,
2366,8.33201238,,,,
2367,8.779027927,,,,
2368,9.671477754,,,,
2369,8.126240053,,,,
2370,11.51975958,,,,
2371,9.075422819,,,,
2372,9.313049756,,,,
2373,9.40317693,,,,
2374,12.0500676,,,,
2375,12.78972543,,,,
2376,8.979582648,,,,
2377,11.54119638,,,,
2378,9.060340988,,,,
2379,8.741498112,,,,
2380,10.06790279,,,,
2381,8.790057857,,,,
2382,11.59665897,,,,
2383,7.657653909,,,,
2384,8.975771898,,,,
2385,9.259545726,,,,
2386,10.90923357,,,,
2387,8.758528228,,,,
2388,11.1372253,,,,
2389,11.39823958,,,,
2390,9.516359029,,,,
2391,9.424826121,,,,
2392,12.11985102,,,,
2393,9.646914471,,,,
2394,11.00931939,,,,
2395,7.43088639,,,,
2396,13.28263029,,,,
2397,12.62461053,,,,
2398,11.79786271,,,,
2399,7.986756033,,,,
2400,5.914813016,,,,
2401,11.2530263,,,,
2402,11.62682508,,,,
2403,7.443371721,,,,
2404,8.611047628,,,,
2405,10.15572611,,,,
2406,8.361749469,,,,
2407,12.37506257,,,,
2408,10.04748912,,,,
2409,7.410217378,,,,
2410,6.005657954,,,,
2411,11.07096689,,,,
2412,13.85706408,,,,
2413,9.974499054,,,,
2414,7.224583871,,,,
2415,10.69770706,,,,
2416,6.446756956,,,,
2417,7.699550944,,,,
2418,8.521341741,,,,
2419,9.610067519,,,,
2420,8.337983128,,,,
2421,7.095138412,,,,
2422,10.09732743,,,,
2423,13.3432067,,,,
2424,10.52193386,,,,
2425,11.39896824,,,,
2426,9.637563337,,,,
2427,8.589218709,,,,
2428,8.994369705,,,,
2429,11.95602761,,,,
2430,7.422508922,,,,
2431,12.5149035,,,,
2432,10.79899238,,,,
2433,9.435129917,,,,
2434,9.654123783,,,,
2435,10.53561134,,,,
2436,7.210998708,,,,
2437,10.72540363,,,,
2438,10.45609843,,,,
2439,9.538359052,,,,
2440,9.658558294,,,,
2441,8.845803585,,,,
2442,10.69019218,,,,
2443,7.641915102,,,,
2444,5.30386529,,,,
2445,5.09841727,,,,
2446,6.903367608,,,,
2447,12.59557005,,,,
2448,12.00329061,,,,
2449,9.677201955,,,,
2450,10.70862745,,,,
2451,6.134844291,,,,
2452,10.88352772,,,,
2453,10.37260682,,,,
2454,10.18594024,,,,
2455,10.46663606,,,,
2456,9.019560272,,,,
2457,9.778312962,,,,
2458,8.940493049,,,,
2459,9.953800175,,,,
2460,11.22626977,,,,
2461,8.59090829,,,,
2462,11.26390776,,,,
2463,10.02800439,,,,
2464,10.45686346,,,,
2465,7.627235447,,,,
2466,10.52161029,,,,
2467,10.36049457,,,,
2468,9.818004477,,,,
2469,10.46248545,,,,
2470,10.9695949,,,,
2471,10.35193394,,,,
2472,7.308979731,,,,
2473,10.30588395,,,,
2474,5.064720322,,,,
2475,12.57946368,,,,
2476,11.00253014,,,,
2477,11.40172045,,,,
2478,8.235559035,,,,
2479,4.386887375,,,,
2480,11.81425313,,,,
2481,6.447311789,,,,
2482,10.18144517,,,,
2483,8.559375796,,,,
2484,11.4498431,,,,
2485,10.37360437,,,,
2486,9.753404197,,,,
2487,12.27886466,,,,
2488,9.231300779,,,,
2489,7.093745213,,,,
2490,11.14158286,,,,
2491,6.144895531,,,,
2492,10.91591769,,,,
2493,10.58176244,,,,
2494,13.17198746,,,,
2495,7.953543241,,,,
2496,12.92853838,,,,
2497,6.85018457,,,,
2498,4.141302906,,,,
2499,6.239155186,,,,
2500,8.860512047,,,,
2501,10.43825095,,,,
2502,8.72914794,,,,
2503,10.24127127,,,,
2504,5.250896792,,,,
2505,14.00655849,,,,
2506,6.035861782,,,,
2507,7.700969494,,,,
2508,11.19358251,,,,
2509,11.28768147,,,,
2510,10.68500765,,,,
2511,9.545460044,,,,
2512,7.565579221,,,,
2513,6.500321101,,,,
2514,6.58277837,,,,
2515,9.058099325,,,,
2516,9.93181703,,,,
2517,6.489992279,,,,
2518,7.638018031,,,,
2519,11.20714474,,,,
2520,7.468071196,,,,
2521,10.95464546,,,,
2522,6.290531215,,,,
2523,11.6027253,,,,
2524,8.881355918,,,,
2525,8.921539891,,,,
2526,9.069555688,,,,
2527,8.563970486,,,,
2528,11.64184993,,,,
2529,12.37988222,,,,
2530,5.325866443,,,,
2531,9.659900223,,,,
2532,10.09874121,,,,
2533,10.56413842,,,,
2534,8.032032857,,,,
2535,10.572003,,,,
2536,12.70219656,,,,
2537,10.16152591,,,,
2538,6.980888619,,,,
2539,8.273281745,,,,
2540,13.65189756,,,,
2541,11.20613496,,,,
2542,8.962491024,,,,
2543,10.29645951,,,,
2544,9.774154937,,,,
2545,11.14720859,,,,
2546,7.998895059,,,,
2547,10.23129285,,,,
2548,7.879241822,,,,
2549,13.57949031,,,,
2550,6.138972094,,,,
2551,11.65819848,,,,
2552,11.98796839,,,,
2553,9.570497208,,,,
2554,7.448643909,,,,
2555,9.314170801,,,,
2556,7.64153211,,,,
2557,10.77966354,,,,
2558,13.65713178,,,,
2559,12.10650637,,,,
2560,8.266638633,,,,
2561,8.196154171,,,,
2562,6.163341697,,,,
2563,8.18941897,,,,
2564,9.872439673,,,,
2565,10.92765821,,,,
2566,11.27961402,,,,
2567,6.601014677,,,,
2568,9.798287068,,,,
2569,9.683431379,,,,
2570,7.581552993,,,,
2571,12.72361511,,,,
2572,8.148678905,,,,
2573,9.350042702,,,,
2574,10.43314439,,,,
2575,12.25952282,,,,
2576,6.274948932,,,,
2577,9.632907111,,,,
2578,6.440330618,,,,
2579,8.769343041,,,,
2580,12.6059405,,,,
2581,10.29780109,,,,
2582,10.77439764,,,,
2583,6.411989531,,,,
2584,6.780034503,,,,
2585,12.97816207,,,,
2586,11.11639893,,,,
2587,8.767992287,,,,
2588,9.779916139,,,,
2589,10.37688159,,,,
2590,7.561417887,,,,
2591,12.60444278,,,,
2592,10.07138907,,,,
2593,6.810438415,,,,
2594,10.0119725,,,,
2595,12.49734984,,,,
2596,8.280259096,,,,
2597,9.474749932,,,,
2598,7.603556913,,,,
2599,13.11556874,,,,
2600,10.86164833,,,,
2601,7.299352672,,,,
2602,10.76653067,,,,
2603,6.729041113,,,,
2604,9.216241586,,,,
2605,7.876058661,,,,
2606,10.32487018,,,,
2607,11.27672809,,,,
2608,7.380276798,,,,
2609,5.729073336,,,,
2610,7.311278609,,,,
2611,9.236090969,,,,
2612,10.96932721,,,,
2613,6.718396843,,,,
2614,11.43190416,,,,
2615,8.669132888,,,,
2616,9.147086852,,,,
2617,8.483476846,,,,
2618,6.853004224,,,,
2619,8.579417156,,,,
2620,9.263189791,,,,
2621,9.056446055,,,,
2622,11.2409915,,,,
2623,9.821006327,,,,
2624,10.68594212,,,,
2625,10.9403062,,,,
2626,8.239083058,,,,
2627,7.735290287,,,,
2628,10.8525171,,,,
2629,6.925223988,,,,
2630,10.02932333,,,,
2631,9.375122265,,,,
2632,7.165448615,,,,
2633,8.948494766,,,,
2634,13.82375621,,,,
2635,10.31416661,,,,
2636,10.4606379,,,,
2637,8.472123542,,,,
2638,14.36819619,,,,
2639,10.1254937,,,,
2640,5.749955079,,,,
2641,7.267930922,,,,
2642,9.745233905,,,,
2643,7.889012977,,,,
2644,7.782826153,,,,
2645,10.29595437,,,,
2646,11.7892277,,,,
2647,7.02478124,,,,
2648,9.794621987,,,,
2649,9.25985721,,,,
2650,8.157697774,,,,
2651,11.66694657,,,,
2652,9.834146941,,,,
2653,11.08500312,,,,
2654,11.67817056,,,,
2655,11.41704085,,,,
2656,10.54049323,,,,
2657,13.83191531,,,,
2658,7.77814305,,,,
2659,6.042246198,,,,
2660,6.738931372,,,,
2661,9.948065035,,,,
2662,9.103248465,,,,
2663,9.882858961,,,,
2664,9.24740879,,,,
2665,10.63026673,,,,
2666,9.952586998,,,,
2667,7.270048474,,,,
2668,7.441710392,,,,
2669,9.20720636,,,,
2670,4.97520052,,,,
2671,12.84993541,,,,
2672,7.082521663,,,,
2673,8.838513202,,,,
2674,8.346689801,,,,
2675,10.08908952,,,,
2676,9.809157014,,,,
2677,8.356028427,,,,
2678,9.4560561,,,,
2679,10.72935873,,,,
2680,10.63690467,,,,
2681,9.871151004,,,,
2682,12.48446297,,,,
2683,9.693586306,,,,
2684,11.85748518,,,,
2685,12.47851434,,,,
2686,10.3414657,,,,
2687,15.30766007,,,,
2688,8.228733658,,,,
2689,10.00048752,,,,
2690,10.65166354,,,,
2691,11.97352713,,,,
2692,5.734833068,,,,
2693,12.22483186,,,,
2694,6.621035289,,,,
2695,8.121709944,,,,
2696,11.51188908,,,,
2697,6.363630517,,,,
2698,11.822524,,,,
2699,9.016491907,,,,
2700,8.336123346,,,,
2701,9.7058968,,,,
2702,8.689119212,,,,
2703,6.176079666,,,,
2704,6.855332398,,,,
2705,9.743099327,,,,
2706,8.605520705,,,,
2707,8.692455376,,,,
2708,9.349097866,,,,
2709,8.28792669,,,,
2710,6.844761798,,,,
2711,12.1771284,,,,
2712,9.350569733,,,,
2713,8.818222341,,,,
2714,13.15477369,,,,
2715,10.71179163,,,,
2716,5.504752121,,,,
2717,8.921836063,,,,
2718,11.05274598,,,,
2719,10.96600673,,,,
2720,11.20659304,,,,
2721,10.5332867,,,,
2722,11.56041486,,,,
2723,7.127330612,,,,
2724,8.987522442,,,,
2725,8.653682263,,,,
2726,8.277214819,,,,
2727,7.23070566,,,,
2728,8.629875135,,,,
2729,8.533727289,,,,
2730,10.25150597,,,,
2731,6.698614775,,,,
2732,9.595306959,,,,
2733,7.945749054,,,,
2734,10.39948872,,,,
2735,10.26714879,,,,
2736,4.630464223,,,,
2737,11.6889995,,,,
2738,8.159228303,,,,
2739,10.01346819,,,,
2740,12.35926278,,,,
2741,8.653966389,,,,
2742,7.972041912,,,,
2743,11.81783854,,,,
2744,9.883172386,,,,
2745,11.00020861,,,,
2746,5.138319837,,,,
2747,10.93681649,,,,
2748,8.042275639,,,,
2749,7.521391478,,,,
2750,12.80251247,,,,
2751,11.79682473,,,,
2752,12.12009409,,,,
2753,8.034687426,,,,
2754,9.143761076,,,,
2755,10.21768161,,,,
2756,9.394242404,,,,
2757,11.17211886,,,,
2758,11.27730767,,,,
2759,11.82175655,,,,
2760,11.6735616,,,,
2761,12.17253266,,,,
2762,8.62342539,,,,
2763,10.82110077,,,,
2764,10.56012213,,,,
2765,9.65715713,,,,
2766,8.791853625,,,,
2767,8.988127074,,,,
2768,10.08885305,,,,
2769,10.97490678,,,,
2770,10.80438972,,,,
2771,10.78403383,,,,
2772,9.119231905,,,,
2773,6.326206226,,,,
2774,7.627178957,,,,
2775,10.60523437,,,,
2776,8.649180427,,,,
2777,6.469639251,,,,
2778,8.492346757,,,,
2779,9.707844357,,,,
2780,7.408833691,,,,
2781,6.30938846,,,,
2782,13.18996422,,,,
2783,12.1133416,,,,
2784,8.194838163,,,,
2785,12.06868624,,,,
2786,8.185613166,,,,
2787,10.26279389,,,,
2788,10.13500807,,,,
2789,6.710593194,,,,
2790,9.100519143,,,,
2791,10.72252654,,,,
2792,10.58655503,,,,
2793,11.22100964,,,,
2794,7.630574191,,,,
2795,8.783488638,,,,
2796,10.66580319,,,,
2797,7.825581829,,,,
2798,8.259185737,,,,
2799,6.898175736,,,,
2800,9.390918959,,,,
2801,8.122505117,,,,
2802,12.60667939,,,,
2803,10.93479545,,,,
2804,11.69169737,,,,
2805,8.973831107,,,,
2806,8.429788038,,,,
2807,12.69319714,,,,
2808,11.64622016,,,,
2809,7.023872677,,,,
2810,7.292284551,,,,
2811,12.14845293,,,,
2812,9.145747034,,,,
2813,10.84875914,,,,
2814,7.941898542,,,,
2815,11.55210952,,,,
2816,6.042956164,,,,
2817,6.829004866,,,,
2818,9.395592835,,,,
2819,8.196369506,,,,
2820,10.27997152,,,,
2821,10.75196729,,,,
2822,9.789873178,,,,
2823,9.752055411,,,,
2824,6.742860094,,,,
2825,9.116458259,,,,
2826,8.985442626,,,,
2827,8.795342818,,,,
2828,7.786108481,,,,
2829,11.3981598,,,,
2830,10.89077736,,,,
2831,10.55710773,,,,
2832,11.74321576,,,,
2833,8.967182395,,,,
2834,11.19041357,,,,
2835,9.398373947,,,,
2836,7.356182168,,,,
2837,12.87368611,,,,
2838,5.579687868,,,,
2839,11.639909,,,,
2840,8.778862612,,,,
2841,13.07390033,,,,
2842,9.484090676,,,,
2843,7.630404441,,,,
2844,7.651236204,,,,
2845,9.070384066,,,,
2846,9.229989348,,,,
2847,13.81751123,,,,
2848,9.559329064,,,,
2849,5.643054924,,,,
2850,9.81498862,,,,
2851,9.755308282,,,,
2852,9.712986891,,,,
2853,4.115943165,,,,
2854,9.057555357,,,,
2855,7.065557202,,,,
2856,12.32008646,,,,
2857,6.977317556,,,,
2858,10.40073294,,,,
2859,8.72606978,,,,
2860,11.11041962,,,,
2861,11.36857879,,,,
2862,7.516920911,,,,
2863,6.372748915,,,,
2864,6.772842747,,,,
2865,10.52618804,,,,
2866,10.0359606,,,,
2867,10.85047516,,,,
2868,11.62175802,,,,
2869,11.93405531,,,,
2870,9.406694803,,,,
2871,10.02246464,,,,
2872,11.78383214,,,,
2873,8.738121067,,,,
2874,8.71888266,,,,
2875,9.592263275,,,,
2876,9.689609613,,,,
2877,9.937957138,,,,
2878,8.211780481,,,,
2879,7.879320934,,,,
2880,7.510799711,,,,
2881,7.21656956,,,,
2882,11.63287487,,,,
2883,9.296610698,,,,
2884,11.18925342,,,,
2885,12.52424253,,,,
2886,8.905647435,,,,
2887,11.82510642,,,,
2888,13.04915673,,,,
2889,11.70930479,,,,
2890,5.823718836,,,,
2891,11.53333033,,,,
2892,9.704052838,,,,
2893,8.573165253,,,,
2894,10.19424694,,,,
2895,13.75242513,,,,
2896,6.133752883,,,,
2897,10.28524009,,,,
2898,7.648243506,,,,
2899,8.082111019,,,,
2900,8.548072318,,,,
2901,9.380924156,,,,
2902,14.44719456,,,,
2903,11.29170218,,,,
2904,10.70073152,,,,
2905,8.643357099,,,,
2906,10.65808642,,,,
2907,12.32175261,,,,
2908,10.04574349,,,,
2909,10.20555633,,,,
2910,8.862351577,,,,
2911,11.14167225,,,,
2912,9.50121882,,,,
2913,9.381811691,,,,
2914,9.83276396,,,,
2915,7.722449806,,,,
2916,9.185819871,,,,
2917,9.469966982,,,,
2918,11.26159977,,,,
2919,10.59290492,,,,
2920,8.908789406,,,,
2921,8.812765075,,,,
2922,9.019907981,,,,
2923,12.36961529,,,,
2924,10.00142977,,,,
2925,5.362441062,,,,
2926,9.72429494,,,,
2927,10.27166121,,,,
2928,12.06959971,,,,
2929,11.5574341,,,,
2930,9.330077895,,,,
2931,10.58232369,,,,
2932,7.917914468,,,,
2933,7.655560507,,,,
2934,10.04686059,,,,
2935,9.685214347,,,,
2936,8.396651778,,,,
2937,8.00154126,,,,
2938,10.63325815,,,,
2939,12.86147206,,,,
2940,7.913155443,,,,
2941,11.14629289,,,,
2942,11.04587025,,,,
2943,8.162744626,,,,
2944,6.17916832,,,,
2945,8.853426456,,,,
2946,11.5391106,,,,
2947,6.637633449,,,,
2948,8.133967639,,,,
2949,12.83565424,,,,
2950,9.021959807,,,,
2951,10.34303055,,,,
2952,10.29767014,,,,
2953,9.29806139,,,,
2954,9.495772243,,,,
2955,9.599424158,,,,
2956,10.95062734,,,,
2957,9.155330214,,,,
2958,9.801672633,,,,
2959,13.05344771,,,,
2960,10.34403368,,,,
2961,8.068093364,,,,
2962,9.932098239,,,,
2963,9.9483936,,,,
2964,8.837629553,,,,
2965,8.808332429,,,,
2966,12.29492206,,,,
2967,11.20884464,,,,
2968,12.55642764,,,,
2969,12.00531471,,,,
2970,9.692936622,,,,
2971,7.692461815,,,,
2972,10.37029783,,,,
2973,10.18699416,,,,
2974,10.3454758,,,,
2975,9.968724893,,,,
2976,8.205233526,,,,
2977,10.32912769,,,,
2978,10.10120713,,,,
2979,10.87942285,,,,
2980,7.459672899,,,,
2981,11.15806613,,,,
2982,8.011564911,,,,
2983,10.44101736,,,,
2984,7.043052844,,,,
2985,10.98997331,,,,
2986,7.912258145,,,,
2987,9.57475713,,,,
2988,9.678742142,,,,
2989,7.91638871,,,,
2990,9.864740775,,,,
2991,9.354976303,,,,
2992,8.214762836,,,,
2993,11.51732088,,,,
2994,4.214931477,,,,
2995,7.748301127,,,,
2996,4.499568454,,,,
2997,8.571037237,,,,
2998,10.47718112,,,,
2999,10.3031376,,,,
3000,7.043231891,,,,
3001,8.524115767,,,,
3002,10.21959384,,,,
3003,11.02521643,,,,
3004,6.609215971,,,,
3005,7.977797074,,,,
3006,8.93227307,,,,
3007,11.62257348,,,,
3008,6.938840885,,,,
3009,10.32214899,,,,
3010,13.72270573,,,,
3011,6.680298659,,,,
3012,8.059150197,,,,
3013,13.78981711,,,,
3014,7.041078067,,,,
3015,9.733266584,,,,
3016,9.056931335,,,,
3017,9.941252521,,,,
3018,7.679638971,,,,
3019,10.77366508,,,,
3020,8.90220136,,,,
3021,15.48272754,,,,
3022,5.642087629,,,,
3023,8.452100466,,,,
3024,9.044429272,,,,
3025,9.978130063,,,,
3026,9.394969818,,,,
3027,11.3913564,,,,
3028,6.808444872,,,,
3029,8.890679468,,,,
3030,8.354533593,,,,
3031,11.90560604,,,,
3032,8.802788941,,,,
3033,9.040999045,,,,
3034,6.068588824,,,,
3035,10.60171096,,,,
3036,8.082278674,,,,
3037,10.80395759,,,,
3038,9.060491202,,,,
3039,7.005206401,,,,
3040,9.757719481,,,,
3041,10.98372739,,,,
3042,9.420814084,,,,
3043,3.515270803,,,,
3044,15.94637838,,,,
3045,9.007757225,,,,
3046,10.44444166,,,,
3047,8.209516232,,,,
3048,9.747341277,,,,
3049,12.59082997,,,,
3050,7.524807121,,,,
3051,7.176912106,,,,
3052,9.485135422,,,,
3053,8.603028725,,,,
3054,13.09520915,,,,
3055,8.620071612,,,,
3056,7.499632538,,,,
3057,7.402030923,,,,
3058,8.864720037,,,,
3059,8.813477405,,,,
3060,10.82886165,,,,
3061,13.35658344,,,,
3062,8.803154407,,,,
3063,11.14643829,,,,
3064,8.422548165,,,,
3065,11.15560657,,,,
3066,9.341655276,,,,
3067,6.923952315,,,,
3068,8.682793555,,,,
3069,8.450047212,,,,
3070,6.255411073,,,,
3071,12.57479417,,,,
3072,7.917510852,,,,
3073,5.693415318,,,,
3074,7.641249187,,,,
3075,7.374159672,,,,
3076,8.064120141,,,,
3077,6.897078642,,,,
3078,7.774312396,,,,
3079,9.981847352,,,,
3080,8.093397549,,,,
3081,11.94312037,,,,
3082,8.923684151,,,,
3083,11.0374886,,,,
3084,6.268402111,,,,
3085,11.80008949,,,,
3086,9.35483272,,,,
3087,9.486307038,,,,
3088,9.932846803,,,,
3089,7.306409201,,,,
3090,7.191039096,,,,
3091,10.61326294,,,,
3092,9.414156503,,,,
3093,9.431055188,,,,
3094,9.647428271,,,,
3095,9.829946726,,,,
3096,9.627591718,,,,
3097,10.96048306,,,,
3098,10.03909604,,,,
3099,7.663312067,,,,
3100,8.113175739,,,,
3101,11.61774669,,,,
3102,8.753864132,,,,
3103,11.90164574,,,,
3104,10.38306633,,,,
3105,13.258229,,,,
3106,9.125931587,,,,
3107,7.552977288,,,,
3108,8.915123793,,,,
3109,11.34374497,,,,
3110,12.35317449,,,,
3111,9.446531004,,,,
3112,8.03384536,,,,
3113,7.278953417,,,,
3114,6.283019738,,,,
3115,8.941474624,,,,
3116,7.974276006,,,,
3117,6.569599742,,,,
3118,10.49643468,,,,
3119,8.863124835,,,,
3120,13.49698065,,,,
3121,7.816414613,,,,
3122,8.820577476,,,,
3123,10.92078255,,,,
3124,5.594342219,,,,
3125,9.846156835,,,,
3126,6.31065691,,,,
3127,7.907503302,,,,
3128,13.99287451,,,,
3129,9.096725093,,,,
3130,8.60921413,,,,
3131,6.141853442,,,,
3132,9.092492768,,,,
3133,9.150144032,,,,
3134,7.9661253,,,,
3135,12.36913866,,,,
3136,10.52083915,,,,
3137,7.893492707,,,,
3138,9.533791927,,,,
3139,10.24586533,,,,
3140,11.69501223,,,,
3141,10.52230585,,,,
3142,10.66546707,,,,
3143,8.097949915,,,,
3144,4.644573439,,,,
3145,5.938102277,,,,
3146,8.036526739,,,,
3147,9.259809404,,,,
3148,7.94817333,,,,
3149,10.01339992,,,,
3150,10.76679804,,,,
3151,10.69884336,,,,
3152,11.26102271,,,,
3153,13.11433806,,,,
3154,11.055225,,,,
3155,13.52937169,,,,
3156,5.083642129,,,,
3157,4.453796689,,,,
3158,5.761652274,,,,
3159,7.654818466,,,,
3160,14.43405689,,,,
3161,11.65846437,,,,
3162,6.026674964,,,,
3163,9.742036057,,,,
3164,10.83446214,,,,
3165,10.59242335,,,,
3166,8.778962396,,,,
3167,9.807420668,,,,
3168,7.108120843,,,,
3169,11.66403613,,,,
3170,9.798490542,,,,
3171,7.794219202,,,,
3172,10.62837099,,,,
3173,13.68968003,,,,
3174,11.00021195,,,,
3175,8.476607935,,,,
3176,9.921325175,,,,
3177,7.188030365,,,,
3178,9.892974349,,,,
3179,8.048797557,,,,
3180,6.530580128,,,,
3181,9.710481425,,,,
3182,11.45445978,,,,
3183,8.489651168,,,,
3184,8.295077534,,,,
3185,5.984539054,,,,
3186,10.75551017,,,,
3187,6.086827369,,,,
3188,8.079190377,,,,
3189,9.957725237,,,,
3190,5.562727001,,,,
3191,10.76871455,,,,
3192,11.44358214,,,,
3193,11.14051275,,,,
3194,8.986839115,,,,
3195,9.29684712,,,,
3196,9.331123283,,,,
3197,12.34150902,,,,
3198,8.492793679,,,,
3199,7.522024948,,,,
3200,10.32934821,,,,
3201,8.453290969,,,,
3202,12.20884722,,,,
3203,9.663779072,,,,
3204,10.92860738,,,,
3205,10.31876782,,,,
3206,10.92376143,,,,
3207,13.66393333,,,,
3208,10.59057253,,,,
3209,10.09073538,,,,
3210,12.38534819,,,,
3211,6.956424739,,,,
3212,11.83212245,,,,
3213,8.614789178,,,,
3214,10.35715842,,,,
3215,5.34052327,,,,
3216,5.19376507,,,,
3217,12.4519532,,,,
3218,8.405103288,,,,
3219,8.061186241,,,,
3220,8.564477012,,,,
3221,10.54555591,,,,
3222,11.67640306,,,,
3223,10.97412181,,,,
3224,8.400458526,,,,
3225,11.05038921,,,,
3226,9.28132322,,,,
3227,8.944985722,,,,
3228,9.827953275,,,,
3229,8.692835796,,,,
3230,8.887100684,,,,
3231,9.500566108,,,,
3232,7.439296554,,,,
3233,8.243220712,,,,
3234,7.323974478,,,,
3235,9.705914876,,,,
3236,12.68635787,,,,
3237,11.5040028,,,,
3238,9.063043796,,,,
3239,10.62064846,,,,
3240,8.382494402,,,,
3241,8.577833649,,,,
3242,9.589504448,,,,
3243,9.948013496,,,,
3244,10.49441569,,,,
3245,11.57271838,,,,
3246,9.598011682,,,,
3247,10.27501489,,,,
3248,6.523182199,,,,
3249,13.09495992,,,,
3250,15.0656868,,,,
3251,7.251302317,,,,
3252,7.890080067,,,,
3253,7.558115255,,,,
3254,6.395972264,,,,
3255,10.0500482,,,,
3256,10.98122887,,,,
3257,9.259089135,,,,
3258,8.852756592,,,,
3259,9.679427634,,,,
3260,7.70872254,,,,
3261,9.0463562,,,,
3262,9.707365184,,,,
3263,10.0215707,,,,
3264,11.59722943,,,,
3265,7.38646969,,,,
3266,7.916582843,,,,
3267,8.084849164,,,,
3268,8.526562804,,,,
3269,9.643829064,,,,
3270,7.542584331,,,,
3271,9.556862556,,,,
3272,9.491240573,,,,
3273,11.22539704,,,,
3274,7.423685432,,,,
3275,9.421788462,,,,
3276,12.017419,,,,
3277,12.41149801,,,,
3278,8.556645305,,,,
3279,8.065746492,,,,
3280,9.319081876,,,,
3281,7.624103072,,,,
3282,9.478995554,,,,
3283,7.178236851,,,,
3284,8.215391565,,,,
3285,8.805800334,,,,
3286,9.509266426,,,,
3287,9.473713764,,,,
3288,5.280583271,,,,
3289,10.94250989,,,,
3290,9.822475079,,,,
3291,9.430092305,,,,
3292,8.64432899,,,,
3293,6.094892341,,,,
3294,10.89101379,,,,
3295,9.189028858,,,,
3296,8.367208174,,,,
3297,13.9180205,,,,
3298,4.140078282,,,,
3299,8.833259356,,,,
3300,7.86422613,,,,
3301,13.0650035,,,,
3302,8.211416446,,,,
3303,10.58557664,,,,
3304,7.233752794,,,,
3305,3.743483643,,,,
3306,8.358541428,,,,
3307,10.89935608,,,,
3308,7.682314853,,,,
3309,9.094843526,,,,
3310,10.09614529,,,,
3311,9.633504478,,,,
3312,10.39777523,,,,
3313,9.621656156,,,,
3314,13.92042192,,,,
3315,14.39062287,,,,
3316,5.192045709,,,,
3317,11.01940616,,,,
3318,10.78275703,,,,
3319,8.139352749,,,,
3320,9.65090304,,,,
3321,10.10168843,,,,
3322,9.078310298,,,,
3323,10.36778334,,,,
3324,7.852411179,,,,
3325,7.503707291,,,,
3326,9.879536649,,,,
3327,14.06212615,,,,
3328,10.32216751,,,,
3329,9.999961019,,,,
3330,7.157487353,,,,
3331,9.064646983,,,,
3332,10.14408725,,,,
3333,10.27117577,,,,
3334,6.69613095,,,,
3335,8.385468275,,,,
3336,8.811637646,,,,
3337,11.85405246,,,,
3338,6.281928472,,,,
3339,6.549636342,,,,
3340,8.089846489,,,,
